KEY,TEXT
tutorial.season2.available.dialog_3,遥かマエルストロム諸島へ来たれ、壮大なる冒険がそなたを待ち受けるだろう。
tutorial.season2.available.dialog_4,大将！これは救援の要請だ！ 急いで現地へ向かおうではないか
tutorial.season2.stage_properties.start,シーズン2にはバトル中に様々な条件が適用される[#!]スペシャルステージ[#]が存在する。詳しくはアイコンをタップして確かめよう
tutorial.season3.available.dialog_00,奇怪な音が城塞周辺に響き渡り、地面が揺れ始めた！
tutorial.season3.available.dialog_01,突如として謎のポータルが出現...これは新たな冒険への誘いなのか！
tutorial.season3.available.dialog_02,ポータルには謎の印が結ばれている、その意味するところは...九つの領域？
tutorial.season3.available.dialog_03,それは広大な世界！
tutorial.season3.available.dialog_04,新たな冒険の始まりだ、大将！
tutorial.season4.available.dialog_00,手紙に集合場所とあったのはここ？
tutorial.season4.available.dialog_01,友よ！久しぶりだ！
tutorial.season4.available.dialog_02,パスパートアウト！他のみんなは？私たちが守らなくちゃいけないんだよね？
tutorial.season4.available.dialog_03,ミスター・フォッグと仲間がベースキャンプで待ってる。さあ、行こう！
tutorial.season4.available.dialog_04,友よ、再び、さらなる冒険が始まるだろう！
tutorial.season5.available.dialog_00,わあ、広い海ってステキ！
tutorial.season5.available.dialog_01,久々に日光を浴びられて、最高だね
tutorial.season5.available.dialog_02,アンダーワイルドは真っ暗で、じめじめしていたからな。飯は悪くなかったが
tutorial.season5.available.dialog_03,ううっ...アンダーワイルドで食べたご飯が悪くなかったって思う人もいるんだ...
tutorial.season5.available.dialog_04,...でも、私は「洞窟キノコ」レシピは好きじゃないな！
tutorial.season5.available.dialog_05,ハハッ...「洞窟キノコ」レシピか...
tutorial.season5.available.dialog_06,でも、もう「洞窟キノコ」レシピもおしまいよ！アンダーワイルドの出口を出発してから、もう大分遠くまで来たわね
tutorial.season5.available.dialog_07,もう少しで、目的地に到着よ！
tutorial.season5.available.dialog_08,陸が見えるぞ！
tutorial.season5.available.dialog_09,あれが不滅の砂丘の王国としても有名な「ケミス」だね！私たちの次の冒険の舞台だよ！
tutorial.season5.available.dialog_10,そうと決まったら、はりきって行っちゃう？
tutorial.seasoneffect.unlocked.equip_season_effect.season5,護符をタップすると、装備したり、外したりできます
tutorial.seasoneffect.unlocked.explain_season_effects.season5,"よし！1つ目の護符を装備したぞ！

他の護符を装備したい場合は、ここからいつでも交換できる

各バトルに最適な護符の組み合わせを見つけて、勝率を上げよう！"
tutorial.seasoneffect.unlocked.open_season_effect_selection.season5,"護符はここから確認できる。

ボタンをタップして、詳しく見てみよう！"
tutorial.seasoneffect.unlocked.start.season5,"[#!]護符[#]を入手したぞ！

各護符には、シーズン5のバトルで役立つ、様々な力が秘められている！"
tutorial.select_hero,[#!]英雄リスト[#]から[#!]レベルアップ[#]させる英雄を選ぼう。
tutorial.select_hero_upgrade,[#!]シャラン[#]をアセンドさせよう。彼女は[#!]コモン[#]英雄で、最大レベルは[#!]10[#]だ。
tutorial.select_item_in_battle,英雄の1人が負傷したぞ。[#!]回復薬[#]を使ってみよう。
tutorial.select_team_member,新しい英雄をチームに加えよう。
tutorial.skip_forge_research,[#!]ジェム[#]を使うと待ち時間をスキップできる。今回は無料！
tutorial.skip_gem_cost,待ち時間のスキップは通常[#!]ジェム[#]を消費するが、まだゲームの序盤なので無料だ！
tutorial.start_forge_research,探求や作成の実行にはいろいろな[#!]材料[#]が必要だ。タップして探求開始！
tutorial.start_forge_tutorial,まだやることがあるよ。[#!]工場[#]を建造して、バトルで役立つアイテムを作ろう！
tutorial.start_training_camp_tutorial,それじゃあ、バトルで獲得した[#!]新兵[#]を訓練して[#!]英雄[#]にしてみようか！
tutorial.starter_content.guest_heroes,ゲスト英雄は[#!]スタータークエスト[#]を手伝ってくれる！各難易度ランクでは、強い英雄たちで編成された新チームが共に冒険をしてくれるぞ
tutorial.starter_content.pass_intro,"各ミッションを完了するたびに、新しい[#!]マイルストーン[#]を解放できる[#!]スターターポイント[#]を獲得できる

各[#!]マイルストーン[#]では、冒険に役立つ数々の報酬を入手できるぞ"
tutorial.starter_content.pass_outro,[#!]スターターパス[#]をイベント後半に入手した場合でも、マイルストーンに到達済みの場合はそれらのプレミア報酬も獲得できるぞ
tutorial.starter_content.quest_intro,"[#!]スタータークエスト[#]へようこそ。

クエストステージをクリアして、次のステージを解放しよう。

各難易度ランクですべてのステージをクリアすると、次のランクを解放できるぞ。"
tutorial.starter_content.start,スタータークエストをプレイできるぞ！強力な友と共にこの冒険に出発して、ドラゴンを圧倒しよう！
tutorial.stronghold_story,さすがだね！それじゃあ、私たちの拠点に戻ろう。
tutorial.stronghold_story.old,よーし、拠点に戻ってどんどん建物を建てよう！
tutorial.stronghold_story_0,お見事！地域の攻略は着々と進んでいるよ！
tutorial.stronghold_upgrade_pan,"いいぞ！これで建物を建てる
スペースがさらに増えた！"
tutorial.stronghold_upgrade_select,[#!]城塞[#]をアップグレードしていくと一定レベルごとに城塞が拡張されていき、建物を建造できるスペースが増えるぞ。
tutorial.summon_hero_open_menu,[#!]地域[#]に向かう前に、もう1人英雄を[#!]サモン[#]しておこう！
tutorial.tap_to_continue,タップで続行
tutorial.task_complete_upgrade_stronghold,すごい！城塞の修理が完了したよ！
tutorial.task_end_forced_flow,"今度は大将の番だよ。

[#!]ミッション[#]を完了し続けて、[#!]王国[#]を発展させて！"
tutorial.task_forest_dragon_alarm_dialog,警報の音だ。急いで状況を確認しなくちゃ！
tutorial.task_start_upgrade_stronghold,十分な量の鉄が集まったね。修理を開始しよう！
tutorial.task_trainer_hero_in_roster,大量のXPを分け与えてくれるトレーナー英雄がリストにいるぞ。彼らを利用して、他の英雄のレベルアップを進めよう！
tutorial.team_ready,強いチームにすることが勝利への近道だ！
tutorial.time_skip.dialog.choose,待ち時間のスキップに使うスピードアップまたはジェムを選択してください。
tutorial.time_skip.dialog.confirm,選択したアイテムに間違いがなければ、「確認」ボタンをタップします。
tutorial.time_skip.dropdown,スピードアップを使えば、タイマーの待機時間をスキップすることができる。
tutorial.titan.info_1,これが初めての[#!]タイタン[#]バトルだな！他の[#!]同盟メンバー[#]と協力して倒すんだ！
tutorial.titan.info_2,タイタンを倒せば[#!]同盟スコア[#]がアップして豪華報酬がもらえる！
tutorial.training_collect_finalize,英雄はそれぞれ異なる[#!]特殊スキル[#]を持っている。英雄がレベルアップすると特殊スキルもパワーアップする。
tutorial.training_in_progress,あとは訓練が終わるまで待つだけだ、もしくは[#!]ジェム[#]を使えば待ち時間をスキップできる
tutorial.training_research_dialog,新兵の訓練はバトルアイテムの作成と同じようなステップを踏む。さあタップして探求を開始だ！
tutorial.treasurequest4.start.0,何て豪華な宝箱なんだ...
tutorial.troops_free_summon,英雄は[#!]兵団[#]によって強化される。兵団は、[#!]攻撃[#]、[#!]防御[#]、そして[#!]クリティカル[#]の確率まで上げてくれるぞ。
tutorial.troops_select_troop,新たな兵団を率いて、[#!]英雄[#]の[#!]ステータス[#]を強化しよう。
tutorial.troops_show_troop_info,兵団と英雄の[#!]属性[#]は一致していなくてはいけないことに注意しよう。強力な兵団を揃えていけば、勝利は確実だ！
tutorial.troops_start,[#!]兵団[#]の強さによって、[#!]英雄[#]の戦闘でのパフォーマンスが大きく変わってくるぞ。
tutorial.ubertitan.fatigued,"ミシックタイタンと3回バトルをした英雄たちはバトル毎に弱体化する。

英雄たちのマナ生成力と攻撃力が減少するぞ。"
tutorial.ubertitan.rested,"ミシックタイタンとの初回対戦時には英雄たちが強化される！

英雄たちのマナ生成力と攻撃力が増加するぞ！"
tutorial.untoldtales.available.dialog_0,アリエルから招待状を受け取った英雄たちがアトランティスの誕生を祝って100年ごとに開催される「アトランティスの競技大会」に参加するために、アトランティスの地に戻る。
tutorial.untoldtales.available.dialog_1,英雄たちはアトランティスの宮殿の真下に今も危険が潜むことを知るよしもない...「深海」の語られざる物語が今明かされる。
tutorial.untoldtales2.available.dialog_0,九つの領域へのポータルが呼んでいる...
tutorial.untoldtales2.available.dialog_1,手紙が届いた...ロキからだ！
tutorial.untoldtales2.available.dialog_2,すぐにアースガルズに戻って欲しい、と。
tutorial.untoldtales2.available.dialog_3,何が起きてるの？
tutorial.untoldtales2.available.dialog_4,緊急のようだ。すぐに調べないと。
tutorial.untoldtales2.available.dialog_5,語られざる物語の新ストーリーが登場！冒険が待っている！
tutorial.virality.unlocked.rewards_for_you,"友達が[#!]招待リンク[#]をきっかけに『Empires & Puzzles』をプレイし始めると報酬を獲得できます。

以下の招待ボタンをクリックして招待リンクを生成しましょう。"
tutorial.war.attack_team,戦争では各英雄が1回ずつ敵を攻撃することができます。強力な英雄が多くいること、そして効率よく攻撃することが、戦争に勝利する鍵となります！
tutorial.war.battle,これが初めての戦争だな。仲間に恥じぬ戦いをしよう！
