KEY,TEXT
story.questline.kalevala_advanced.end.09,♫ Much prosperity the Sampo — Would have brought to Kalevala... ♫
story.questline.kalevala_advanced.end.10,"♫ We shall overcome, with sisu. ♫"
story.questline.kalevala_advanced.end.11,♫ Strength of will we have aplenty. ♫
story.questline.kalevala_advanced.end.12,"♫ Nevertheless, would it not be — Nice to have at hand a Sampo? ♫"
story.questline.kalevala_advanced.end.13,♫ Mayhap our Ilmarinen — Could try forging yet another. ♫
story.questline.kalevala_advanced.end.14,"♫ Gladly, but before such labor — Due are we for repose proper. ♫"
story.questline.kalevala_advanced.end.15,♫ That I heartily agree with — 'Tis the season! To the mökki! ♫
story.questline.kalevala_advanced.start.00,"♫ Fleet of foot you fools are not — Food for fish, your fate befallen! ♫"
story.questline.kalevala_advanced.start.01,"♫ Such perverse determination — Foe she be, but what fine fervor! ♫"
story.questline.kalevala_advanced.start.02,"♫ 'Tis no time for admiration — Overtaken, soon we shall be... ♫"
story.questline.kalevala_advanced.start.03,"♫ Heed, Witch Louhi. Why not halt this — Senseless spat and share the Sampo? ♫"
story.questline.kalevala_advanced.start.04,♫ Grubby hands shall not befoul — My domain's beloved treasure. ♫
story.questline.kalevala_advanced.start.05,"♫ Gladly I shall wrest it from your — Wretched, wounded party's wardship.  ♫"
story.questline.kalevala_advanced.start.06,♫ Once again — To your positions! ♫
story.questline.kalevala_easy.end.00,♫ Väinämöinen strummed a song and — Frosty foes fell deep aslumber. ♫
story.questline.kalevala_easy.end.01,♫ What melodic magnificence! ♫
story.questline.kalevala_easy.end.02,♫ Splendid is the soporific — Kantele of Väinämöinen! ♫
story.questline.kalevala_easy.end.03,♫ Run we must to find the Sampo — Louhi and her men will rouse soon. ♫
story.questline.kalevala_easy.end.04,♫ Heroes three soon claimed their trophy — And returned to their moored vessel. ♫
story.questline.kalevala_easy.end.05,"♫ Ah, retrieved at last, the Sampo — Curse my foolish past decisions! ♫"
story.questline.kalevala_easy.end.06,"♫ So much trouble, all because you — Wanted to wed Louhi's daughter. ♫"
story.questline.kalevala_easy.end.07,♫ Shall I bring up how you courted — Joukahainen's sister Aino? ♫
story.questline.kalevala_easy.end.08,♫ Please do share your tales of heartbreak. ♫
story.questline.kalevala_easy.end.09,"♫ Gladly, circumstance permitting — Yet I sense more war awaits us... ♫"
story.questline.kalevala_easy.start.00,"♫ Three brave men of Kalevala — Reach at last the North, Pohjola. ♫"
story.questline.kalevala_easy.start.01,♫ Quite a journey we have weathered — Harsh has been the headway hither. ♫
story.questline.kalevala_easy.start.02,♫ Now to face the foul witch Louhi — Pry the Sampo from her fingers! ♫
story.questline.kalevala_easy.start.03,Mill of magic that produces massive riches for its holder. Forged by blacksmith Ilmarinen. Lost not long ago to Louhi.
story.questline.kalevala_easy.start.04,"♫ O galore, such gleaming riches — How'd this rugged land so flourish? ♫"
story.questline.kalevala_easy.start.05,♫ From my Sampo's flowing fortunes — How I miss its brilliant beauty! ♫
story.questline.kalevala_easy.start.06,♫ Bring it back we shall to bless our — Waiting homeland Kalevala! ♫
story.questline.kalevala_easy.start.07,"♫ Far remains our homewards passage — Paved with peril, it too will be. ♫"
story.questline.kalevala_easy.start.08,♫ How so very optimistic. ♫
story.questline.kalevala_easy.start.09,♫ Halt — the wicked witch approaches! ♫
story.questline.kalevala_easy.start.10,"♫ Troops, take out those vile intruders! ♫"
story.questline.kalevala_easy.start.11,♫ On your guard — For Kalevala! ♫
story.questline.kalevala_normal.end.00,♫ 'Twas not easy to return that — Beast to whence it came. My bones ache! ♫
story.questline.kalevala_normal.end.01,♫ Neither was it easy to make — Seagulls plug our leaking vessel. ♫
story.questline.kalevala_normal.end.02,♫ 'Tis not easy to believe these — Feats fantastic. What an epic! ♫
story.questline.kalevala_normal.end.03,♫ Fortunate we were to be so — Close to shore. By land we now go. ♫
story.questline.kalevala_normal.end.04,"♫ Halt! You thieves shall either yield the — Sampo, or forfeit your being. ♫"
story.questline.kalevala_normal.end.05,♫ How tenacious. Shield the Sampo! ♫
story.questline.kalevala_normal.start.00,"♫ Strange, my head feels oddly weighty — Wait, where is my cherished Sampo? ♫"
story.questline.kalevala_normal.start.01,"♫ Vengeance shall be wrought upon those — Vile thieves. Rise, Iku-Turso! ♫"
story.questline.kalevala_normal.start.02,"♫ Lashing, thrashing Iku-Turso — Slams into our heroes' vessel. ♫"
story.questline.kalevala_normal.start.03,BLRRRRRGH! BLRGHH!
story.questline.kalevala_normal.start.04,♫ Truly a tremendous terror! — How shall we subdue this sea-beast? ♫
story.questline.kalevala_normal.start.05,"♫ Something got knocked overboard, what — ♫"
story.questline.kalevala_normal.start.06,♫ My kantele! ♫
story.questline.kalevala_normal.start.07,♫ What misfortune... ♫
story.questline.kalevala_normal.start.08,♫ Look what comes from the horizon — Louhi and her troops in tandem! ♫
story.questline.kalevala_normal.start.09,♫ Stand your ground! I'll take the sea-beast! ♫
story.questline.limit_breaker_dark.end.00,You have claimed all the dark aethers...
story.questline.limit_breaker_dark.end.01,For now...
story.questline.limit_breaker_dark.start.00,The dark aethers...
story.questline.limit_breaker_dark.start.01,They are within your reach now...
story.questline.limit_breaker_fire.end.00,You have claimed all the fire aethers...
story.questline.limit_breaker_fire.end.01,For now...
story.questline.limit_breaker_fire.start.00,The fire aethers...
story.questline.limit_breaker_fire.start.01,They are within your reach now...
story.questline.limit_breaker_holy.end.00,You have claimed all the holy aethers...
story.questline.limit_breaker_holy.end.01,For now...
story.questline.limit_breaker_holy.start.00,The holy aethers...
story.questline.limit_breaker_holy.start.01,They are within your reach now...
story.questline.limit_breaker_ice.end.00,You have claimed all the ice aethers...
story.questline.limit_breaker_ice.end.01,For now...
story.questline.limit_breaker_ice.start.00,The ice aethers...
story.questline.limit_breaker_ice.start.01,They are within your reach now...
story.questline.limit_breaker_nature.end.00,You have claimed all the nature aethers...
story.questline.limit_breaker_nature.end.01,For now...
story.questline.limit_breaker_nature.start.00,The nature aethers...
story.questline.limit_breaker_nature.start.01,They are within your reach now...
story.questline.lunarnewyear.end.00,"You handled those Firework Rockets like veterans. Thanks to you, the new year should be protected from evil spirits."
story.questline.lunarnewyear.end.01,Indeed! Our changing of the guard was dignified and joyous. This heralds a year of growth and good fortune.
story.questline.lunarnewyear.end.02,I have also prepared sweet rice balls for dessert. Let them bring you abundance and joy in the coming year.
story.questline.lunarnewyear.end.03,We do hope you'll come and celebrate again next year. The lanterns will guide you back to us.
story.questline.lunarnewyear.end.04,Thank you both so much! We'd be delighted to take part again!
story.questline.lunarnewyear.end.05,See you next year!
story.questline.lunarnewyear.start.00,"My friends, we meet again! Have you returned to celebrate the Lunar New Year with us?"
story.questline.lunarnewyear.start.01,"Welcome to the festivities, my new friends! My name is Xiaoqing."
story.questline.lunarnewyear.start.02,Thank you. We're glad to be back! Are you our master of ceremonies for the celebration?
story.questline.lunarnewyear.start.03,"I am, together with my friend Qinglong who has overseen the year that is now ending."
story.questline.lunarnewyear.start.04,I hope you will join me in warding off evil and inviting in good luck and fortune for the next year!
story.questline.lunarnewyear.start.05,We have been busy but I am glad we could make it.
story.questline.lunarnewyear.start.06,It is important to find a balance between our duties and joyous festivities with friends and family.
