ID,Name,Title,Costume,Museum,Element,Rarity,Origin,Family,Release date,Class,Mana Speed,Special Skill,Passive #1,Passive #2,Passive #3,Passive #4,Passive #5,Passive #CB1,Passive #CB2,Passive #CB3,Passive #CB4,Passive #CB5,AetherPower,Max level: Attack,Max level: Defense,Max level: Health,Max level: Power,Limit Break #1: Attack,Limit Break #1: Defense,Limit Break #1: Health,Limit Break #1: Power,Limit Break #2: Attack,Limit Break #2: Defense,Limit Break #2: Health,Limit Break #2: Power,Mana Bonus CB1,Max level CB1: Attack,Max level CB1: Defense,Max level CB1: Health,Max level CB1: Power,Limit Break CB1 #1: Attack,Limit Break CB1 #1: Defense,Limit Break CB1 #1: Health,Limit Break CB1 #1: Power,Limit Break CB1 #2: Attack,Limit Break CB1 #2: Defense,Limit Break CB1 #2: Health,Limit Break CB1 #2: Power,Mana Bonus CB2,Max level CB2: Attack,Max level CB2: Defense,Max level CB2: Health,Max level CB2: Power,Limit Break CB2 #1: Attack,Limit Break CB2 #1: Defense,Limit Break CB2 #1: Health,Limit Break CB2 #1: Power,Limit Break CB2 #2: Attack,Limit Break CB2 #2: Defense,Limit Break CB2 #2: Health,Limit Break CB2 #2: Power,Mana Bonus CB3,Max level CB3: Attack,Max level CB3: Defense,Max level CB3: Health,Max level CB3: Power,Limit Break CB3 #1: Attack,Limit Break CB3 #1: Defense,Limit Break CB3 #1: Health,Limit Break CB3 #1: Power,Limit Break CB3 #2: Attack,Limit Break CB3 #2: Defense,Limit Break CB3 #2: Health,Limit Break CB3 #2: Power,Mana Bonus CB4,Max level CB4: Attack,Max level CB4: Defense,Max level CB4: Health,Max level CB4: Power,Limit Break CB4 #1: Attack,Limit Break CB4 #1: Defense,Limit Break CB4 #1: Health,Limit Break CB4 #1: Power,Limit Break CB4 #2: Attack,Limit Break CB4 #2: Defense,Limit Break CB4 #2: Health,Limit Break CB4 #2: Power,parentHeroId,costumeBonusesId,CB1検索キー,CB2検索キー,CB3検索キー,CB4検索キー,CB1 Atk,CB1 Def,CB1 HP,CB1 Mana,CB2 Atk,CB2 Def,CB2 HP,CB2 Mana,CB3 Atk,CB3 Def,CB3 HP,CB3 Mana,CB4 Atk,CB4 Def,CB4 HP,CB4 Mana
elemental_grilka,Grilka,Hospitable Quartermaster,,505,Yellow,5,SuperElemental,super_elemental,2024-04-22,Cleric,Slow,holy_hibiscus_ale,strong_troop_damage_modifier,,,,,,,,,,Taunt,1007,1081,1854,1039,1085,1165,1998,1110,1242,1333,2286,1252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,elemental_grilka,,,,,,,,,,,,,,,,,,,,,
elemental_craum,Craum,Elemental Shaman,,517,Green,5,SuperElemental,super_elemental,2024-05-20,Druid,Average,call_of_the_elements,strong_troop_damage_modifier,,,,,,,,,,Ailment Reflect,1027,1079,1876,1049,1107,1163,2022,1121,1267,1330,2313,1264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,elemental_craum,,,,,,,,,,,,,,,,,,,,,
elemental_nylora,Nylora,Cold Blooded Assassin,,532,Blue,5,SuperElemental,super_elemental,2024-06-17,Monk,Fast,ice_and_slice,strong_troop_damage_modifier,,,,,,,,,,Attack Up,1128,1030,1833,1064,1216,1110,1975,1137,1391,1270,2260,1283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,elemental_nylora,,,,,,,,,,,,,,,,,,,,,
elemental_ash,Ash,Fierce Bounty Hunter,,543,Red,5,SuperElemental,super_elemental,2024-07-14,Rogue,Average,ruby_rush,strong_troop_damage_modifier,,,,,,,,,,Special Boost,1133,1069,1835,1077,1221,1152,1978,1151,1397,1318,2263,1299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,elemental_ash,,,,,,,,,,,,,,,,,,,,,
elemental_vander,Vander,Cyborg Captain,,551,Purple,5,SuperElemental,super_elemental,2024-08-07,Wizard,Fast,gloom_grenades,strong_troop_damage_modifier,,,,,,,,,,Ailment Immunity,1114,1100,1854,1082,1201,1185,1998,1156,1374,1356,2286,1305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,elemental_vander,,,,,,,,,,,,,,,,,,,,,
garrison_theodosius,Theodosius,Courageous Corporal,,539,Green,5,Goblin,garrison,2024-07-07,Monk,Slow,reporting_for_duty,remove_wither_from_allies,resist_direct_mana_reductions,mana_on_debuff,,,,,,,,Defense Up,1089,1157,1936,1101,1174,1247,2086,1177,1343,1427,2387,1328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,garrison_theodosius,,,,,,,,,,,,,,,,,,,,,
garrison_iocantha,Iocantha,Master-at-Arms,,540,Red,5,Goblin,garrison,2024-07-07,Ranger,Very Fast,aces_high,remove_wither_from_allies,resist_direct_mana_reductions,,,,,,,,,Special Boost,1170,1079,1899,1102,1260,1163,2046,1178,1442,1330,2341,1329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,garrison_iocantha,,,,,,,,,,,,,,,,,,,,,
garrison_frank_fangs_brimwell,Frank 'Fangs' Brimwell,Streetwise Sergeant,,550,Yellow,5,Goblin,garrison,2024-08-04,Fighter,Average,esprit_de_corps,remove_wither_from_allies,resist_direct_mana_reductions,,,,,,,,,Attack Up,1168,1104,1893,1107,1258,1189,2040,1183,1440,1361,2334,1336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,garrison_frank_fangs_brimwell,,,,,,,,,,,,,,,,,,,,,
garrison_vanya,Vanya,The Steadfast Sapper,,500,Red,5,Goblin,garrison,2024-04-15,Monk,Slow,sense_of_wonder,remove_wither_from_allies,resist_direct_mana_reductions,mana_on_debuff,,,,,,,,Regen,1126,1106,1759,1075,1214,1192,1895,1148,1389,1363,2169,1296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,garrison_vanya,,,,,,,,,,,,,,,,,,,,,
garrison_shimmerscale,Shimmerscale,Lizardfolk Lanternbearer,,501,Yellow,5,Goblin,garrison,2024-04-15,Fighter,Fast,rude_awakening,remove_wither_from_allies,resist_direct_mana_reductions,,,,,,,,,Attack Up,1054,1149,1703,1054,1136,1238,1835,1126,1300,1417,2100,1270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,garrison_shimmerscale,,,,,,,,,,,,,,,,,,,,,
garrison_greg,Greg,The Grogsmaster,,1215,Blue,4,Goblin,garrison,2024-04-15,Barbarian,Average,scale_of_the_newt,remove_wither_from_allies,resist_direct_mana_reductions,,,,,,,,,Regen,688,705,1255,698,748,766,1364,752,867,888,1582,858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,garrison_greg,,,,,,,,,,,,,,,,,,,,,
garrison_william,William,Nervous Night Guardsman,,1490,Green,3,Goblin,garrison,2024-04-15,Fighter,Average,situational_awareness,remove_wither_from_allies,resist_direct_mana_reductions,,,,,,,,,Defense Up,543,500,712,494,616,567,807,552,761,700,997,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,garrison_william,,,,,,,,,,,,,,,,,,,,,
gargoyle_uwe,Uwe,Fluffy Gargoyle,,512,Purple,5,RecurringGargoyles2,gargoyle,2024-05-16,Wizard,Slow,chain_blasm_strike,gargoyle_soft_skin,,,,,,,,,,Regen,1077,1060,1792,1049,1161,1143,1931,1121,1328,1308,2209,1265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gargoyle_uwe,,,,,,,,,,,,,,,,,,,,,
gargoyle_vonreine,Vonreine,Fiery Gargoyle,,1219,Red,4,RecurringGargoyles2,gargoyle,2024-10-17,Monk,Average,firing_on_all_cylinders,gargoyle_soft_skin,,,,,,,,,,Fiend Resist,707,680,1285,702,768,738,1396,755,891,856,1619,863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gargoyle_vonreine,,,,,,,,,,,,,,,,,,,,,
gargoyle_vincent,Vincent,Frightened Gargoyle,,580,Blue,5,RecurringGargoyles2,gargoyle,2024-10-17,Wizard,Fast,cold_fire,gargoyle_soft_skin,,,,,,,,,,Special Boost,1178,1079,1915,1107,1269,1163,2064,1183,1452,1330,2362,1336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gargoyle_vincent,,,,,,,,,,,,,,,,,,,,,
gargoyle_mena,Mena,Pedantic Gargoyle,,513,Green,5,RecurringGargoyles2,gargoyle,2024-05-16,Ranger,Fast,fluff_in_the_air,gargoyle_soft_skin,,,,,,,,,,Attack Up,1102,1050,1751,1049,1187,1132,1887,1121,1358,1295,2159,1265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gargoyle_mena,,,,,,,,,,,,,,,,,,,,,
gargoyle_betty,Betty,Nimble Gargoyle,,1492,Purple,3,RecurringGargoyles2,gargoyle,2024-05-16,Rogue,Average,pointy_darts,gargoyle_soft_skin,,,,,,,,,,Attack Up,530,477,783,493,600,541,888,550,742,669,1097,665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gargoyle_betty,,,,,,,,,,,,,,,,,,,,,
gargoyle_guffa,Guffa,Stoic Gargoyle,,548,Red,5,RecurringGargoyles2,gargoyle,2024-07-25,Paladin,Slow,reflecting_stance,gargoyle_soft_skin,,,,,,,,,,Damage Reduction,984,1112,2142,1080,1061,1198,2308,1154,1214,1371,2641,1303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gargoyle_guffa,,,,,,,,,,,,,,,,,,,,,
gargoyle_hilda,Hilda,Fearless Gargoyle,,531,Yellow,5,RecurringGargoyles2,gargoyle,2024-06-13,Fighter,Average,drain_strike,gargoyle_soft_skin,,,,,,,,,,Dodge,1097,1133,1707,1065,1183,1221,1840,1138,1353,1397,2105,1284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gargoyle_hilda,,,,,,,,,,,,,,,,,,,,,
gargoyle_grumbl,Grumbl,Wise Gargoyle,,1217,Blue,4,RecurringGargoyles2,gargoyle,2024-05-16,Ranger,Slow,moon_boomerang,gargoyle_soft_skin,,,,,,,,,,Regen,697,684,1296,701,757,743,1408,755,878,861,1632,861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gargoyle_grumbl,,,,,,,,,,,,,,,,,,,,,
construct_rhineglow,Rhineglow,Supercapacitor Construct,,528,Green,5,CovenantSummon,construct,2024-06-06,Monk,Slow,first_law_of_thermodynamics,destructive_core,resist_special_blocking,,,,,,,,,Taunt,980,1093,2055,1061,1056,1178,2215,1134,1209,1348,2534,1280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,construct_rhineglow,,,,,,,,,,,,,,,,,,,,,
construct_carta,Carta,Cartographer Construct,,506,Purple,5,CovenantSummon,construct,2024-04-25,Wizard,Average,unerring_course,repair_core,resist_special_blocking,,,,,,,,,Counter[-]attack,1025,1038,2010,1055,1105,1118,2166,1128,1264,1280,2479,1272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,construct_carta,,,,,,,,,,,,,,,,,,,,,
garrison_caelen,Caelen,The Pensive Poet,,511,Blue,5,Goblin,garrison,2024-05-13,Wizard,Average,soothing_melody,remove_wither_from_allies,resist_direct_mana_reductions,,,,,,,,,Regen,1172,1112,1755,1092,1263,1198,1891,1167,1445,1371,2164,1317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,garrison_caelen,,,,,,,,,,,,,,,,,,,,,
nature_god_bo_and_runt,Bo & Runt,Leaders of the Pack,,508,Green,5,MonthlyHeroMay2024,hotm2024,2024-05-01,Ranger,Fast,command_pack,mana_on_ally_minion_summon,resist_minion_removal,,,,,,,,,Attack Up,1042,929,1652,981,1123,1001,1780,1047,1285,1145,2037,1180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nature_god_bo_and_runt,,,,,,,,,,,,,,,,,,,,,
garrison_violet_potts,Violet Potts,Happy-Go-Lucky Halfling,,529,Purple,5,Goblin,garrison,2024-06-10,Fighter,Average,lucky_coin,remove_wither_from_allies,resist_direct_mana_reductions,,,,,,,,,Special Armor,1147,1095,1862,1093,1236,1181,2006,1169,1414,1351,2296,1319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,garrison_violet_potts,,,,,,,,,,,,,,,,,,,,,
construct_scoria,Scoria,Everburning Construct,,515,Red,5,CovenantSummon,construct,2024-05-19,Fighter,Average,cauterizing_touch,corrosive_core,resist_special_blocking,,,,,,,,,Attack Up,1046,1005,1981,1049,1127,1083,2135,1121,1290,1239,2443,1265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,construct_scoria,,,,,,,,,,,,,,,,,,,,,
construct_skarn,Skarn,Balefrost Construct,,552,Blue,5,CovenantSummon,construct,2024-08-09,Rogue,Very Fast,searing_frost,corrosive_core,resist_special_blocking,,,,,,,,,Special Boost,1097,1030,2043,1083,1183,1110,2202,1158,1353,1270,2519,1306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,construct_skarn,,,,,,,,,,,,,,,,,,,,,
construct_gwynn,Gwynn,Energy Flow Construct,,542,Yellow,5,CovenantSummon,construct,2024-07-12,Sorcerer,Average,high_energy_field,corrosive_core,resist_special_blocking,,,,,,,,,Attack Up,1083,1025,2039,1076,1167,1105,2197,1150,1336,1264,2514,1298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,construct_gwynn,,,,,,,,,,,,,,,,,,,,,
champions_mistra,Mistra,Discus Throw Champion,,509,Blue,5,Champions,champions,2024-05-03,Druid,Slow,cut_down_the_competition,resist_attack_modifier_debuffs,damage_on_enemy_special_if_enemy_faster_than_slow_mistra,mana_gen_on_debuff,,,,,,,,Defense Up,999,1102,1854,1042,1076,1187,1998,1113,1231,1358,2286,1256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,champions_mistra,,,,,,,,,,,,,,,,,,,,,
monster_hunter_thura,Thura,Star-Blessed Hunter,,518,Yellow,5,MonsterIsland1,plains_hunter,2024-05-23,Ranger,Fast,guiding_arrow,hunters_mark_on_special,special_damage_reduction_monster_hunters,,,,,,,,,Attack Up,1168,1065,2072,1122,1258,1147,2233,1199,1440,1313,2555,1354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monster_hunter_thura,,,,,,,,,,,,,,,,,,,,,
monster_hunter_dubhain,Dubhán,The Storm God's Chosen,,519,Purple,5,MonsterIsland1,plains_hunter,2024-05-23,Paladin,Average,thundering_strike,hunters_mark_on_special,special_damage_reduction_monster_hunters,,,,,,,,,Special Boost,1095,1081,2222,1122,1181,1165,2395,1199,1351,1333,2740,1354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monster_hunter_dubhain,,,,,,,,,,,,,,,,,,,,,
astral_cosmicspeaker,Cosmicspeaker,Astral Elf Astronomer,,579,Blue,5,AstralElves,astral_elves,2024-10-14,Wizard,Average,constellation_crush,share_received_damage,resist_poison,,,,,,,,,Attack Up,1170,1130,1829,1106,1260,1218,1971,1182,1442,1394,2255,1335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,astral_cosmicspeaker,,,,,,,,,,,,,,,,,,,,,
holy_god_aviana,Aviana,The Falcon Commander,,521,Yellow,5,MonthlyHeroJune2024,hotm2024,2024-06-01,Fighter,Average,falcon_screech,mana_on_buff,resist_bleed,,,,,,,,,Special Armor,1030,962,1680,990,1110,1036,1811,1057,1270,1186,2072,1191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holy_god_aviana,,,,,,,,,,,,,,,,,,,,,
ice_god_sini,Sini,The Azure Conjurer,,537,Blue,5,MonthlyHeroJuly2024,hotm2024,2024-07-01,Wizard,Average,conjure_the_azure_spirit,attack_buff_on_mana_reduction,resist_special_blocking,,,,,,,,,Special Boost,1067,974,1629,999,1149,1050,1756,1066,1315,1201,2009,1202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ice_god_sini,,,,,,,,,,,,,,,,,,,,,
dark_god_sir_casmir,Sir Casmir,The Vagabond Guardian,,549,Purple,5,MonthlyHeroAugust2024,hotm2024,2024-08-01,Paladin,Slow,guardians_retaliation,mana_on_heal,resist_mana_generation_modifier_debuffs,,,,,,,,,Knight's Endurance,988,1048,1746,1008,1065,1129,1882,1077,1219,1292,2153,1214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dark_god_sir_casmir,,,,,,,,,,,,,,,,,,,,,
slime_gunktus,Gunktus,Relentless Battle Blob,,533,Purple,5,SolsticeSummon,slime,2024-06-18,Barbarian,Fast,blob_of_fury,summon_slime_minion_on_damage_purple,summon_slime_minion_on_death_purple,,,,,,,,,Rage,1190,1133,1963,1133,1283,1221,2115,1212,1468,1397,2420,1368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slime_gunktus,,,,,,,,,,,,,,,,,,,,,
slime_fungustine,Fungustine,Rejuvenating Forest Slime,,534,Green,5,SuperElemental,slime,2024-06-18,Paladin,Average,revitalizing_sludge,summon_slime_minion_on_damage_green,summon_slime_minion_on_death_green,,,,,,,,,Regen,1081,1209,1987,1120,1165,1303,2142,1197,1333,1490,2451,1351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slime_fungustine,,,,,,,,,,,,,,,,,,,,,
kalevala_otso,Otso,Wanderer of the Steppes,,547,Blue,5,Kalevala,kalevala,2024-07-22,Fighter,Slow,boreal_bash,heal_mana_on_low_health_once,,,,,,,,,,Defense Up,927,1081,2016,1034,999,1165,2173,1105,1143,1333,2486,1246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kalevala_otso,,,,,,,,,,,,,,,,,,,,,
monster_hunter_ruadh,Ruadh,Abyssal Huntsman,,535,Red,5,MonsterIsland1,plains_hunter,2024-06-26,Druid,Slow,scourge_of_the_strong,hunters_mark_on_special,special_damage_reduction_monster_hunters,,,,,,,,,Regen,1089,1114,2214,1128,1174,1201,2386,1206,1343,1374,2730,1361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monster_hunter_ruadh,,,,,,,,,,,,,,,,,,,,,
monster_hunter_sigyn,Sigyn,Scorpion Handler,,553,Blue,5,MonsterIsland1,plains_hunter,2024-08-13,Sorcerer,Average,chitin_cage,hunters_mark_on_special,special_damage_reduction_monster_hunters,,,,,,,,,Attack Up,1159,1079,2154,1134,1249,1163,2322,1212,1430,1330,2656,1369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monster_hunter_sigyn,,,,,,,,,,,,,,,,,,,,,
monster_hunter_sune,Sune,Malachite Hunter,,546,Green,5,MonsterIsland1,plains_hunter,2024-07-21,Paladin,Fast,primeval_glaive,hunters_mark_on_special,special_damage_reduction_monster_hunters,,,,,,,,,Attack Up,1143,1077,2179,1131,1232,1161,2348,1210,1409,1328,2687,1366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monster_hunter_sune,,,,,,,,,,,,,,,,,,,,,
slime_sludgus,Sludgus,Singing Tavern Slime,,568,Yellow,5,SuperElemental,slime,2024-09-04,Cleric,Average,dance_of_the_slimy,summon_slime_minion_on_damage_yellow,summon_slime_minion_on_death_yellow,,,,,,,,,Regen,1122,1081,1987,1098,1209,1165,2142,1174,1384,1333,2451,1325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slime_sludgus,,,,,,,,,,,,,,,,,,,,,
slime_slimgo,Slimgo,Sneaky Rogue Slime,,585,Blue,5,SuperElemental,slime,2024-10-30,Rogue,Fast,throwing_daggers,summon_slime_minion_on_damage_blue,summon_slime_minion_on_death_blue,,,,,,,,,Attack Up,1205,1163,1948,1145,1298,1254,2100,1224,1485,1435,2402,1382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slime_slimgo,,,,,,,,,,,,,,,,,,,,,
slime_gooze,Gooze,Escaped Alchemy lab Goo,,678,Red,5,SuperElemental,slime,2025-05-04,Sorcerer,Average,alchemy_experiment,summon_slime_minion_on_damage_red,summon_slime_minion_on_death_red,,,,,,,,,Special Armor,1139,1198,2391,1193,1227,1292,2577,1276,1404,1478,2948,1442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slime_gooze,,,,,,,,,,,,,,,,,,,,,
slime_gooldron,Gooldron,Nerdy Cauldron Slime,,595,Purple,5,SuperElemental,slime,2024-11-27,Cleric,Fast,slime_serving,summon_slime_minion_on_damage_purple,summon_slime_minion_on_death_purple,,,,,,,,,Fiend Resist,1196,1126,2076,1149,1289,1214,2237,1229,1475,1389,2560,1388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slime_gooldron,,,,,,,,,,,,,,,,,,,,,
slime_charmione,Charmione,Charming Theater Goo,,612,Red,5,SuperElemental,slime,2025-01-01,Cleric,Slow,perfume_cloud,summon_slime_minion_on_damage_red,summon_slime_minion_on_death_red,,,,,,,,,Revive,1108,1130,2432,1169,1194,1218,2621,1250,1366,1394,2999,1413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slime_charmione,,,,,,,,,,,,,,,,,,,,,
slime_knightus,Knightus,Chivalric Temple Slime,,640,Purple,5,SuperElemental,slime,2025-02-17,Fighter,Fast,slime_coated_sword,summon_slime_minion_on_damage_purple,summon_slime_minion_on_death_purple,,,,,,,,,Special Armor,1242,1211,2014,1180,1338,1305,2171,1262,1531,1493,2484,1426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slime_knightus,,,,,,,,,,,,,,,,,,,,,
slime_mucktus,Mucktus,Fiendish Forest Blob,,577,Green,5,SuperElemental,slime,2024-10-02,Sorcerer,Average,insidious_goo,summon_slime_minion_on_damage_green,summon_slime_minion_on_death_green,,,,,,,,,Fiend Resist,1168,1143,2053,1141,1258,1232,2213,1220,1440,1409,2532,1378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slime_mucktus,,,,,,,,,,,,,,,,,,,,,
slime_gooric,Gooric,Wise Sanctuary Goo,,620,Yellow,5,SuperElemental,slime,2025-01-20,Cleric,Average,reviving_touch,summon_slime_minion_on_damage_yellow,summon_slime_minion_on_death_yellow,,,,,,,,,Damage Reduction,1246,1159,2051,1172,1343,1249,2211,1254,1536,1430,2529,1417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slime_gooric,,,,,,,,,,,,,,,,,,,,,
faun_verity,Verity,Mysterious Faun Merchant,,564,Blue,5,WildernessSummon,faun,2024-08-31,Wizard,Very Fast,red_shoes,resist_negative_attack_modifiers_including_wither,resist_insanity,minion_and_mega_minion_accuracy_modifier,,,,,,,,Attack Up,1174,1073,2148,1137,1265,1156,2315,1215,1447,1323,2649,1372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faun_verity,,,,,,,,,,,,,,,,,,,,,
tales2_regin,Regin,Dwarven Fabled Prince,,599,Red,5,UntoldTales2,nidavellir,2024-12-03,Rogue,Fast,master_plan,molten_core,resist_burn_with_health_boost_and_mana,,,,,,,,,Counter[-]attack,1184,1141,2193,1165,1276,1229,2364,1246,1460,1407,2705,1408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tales2_regin,,,,,,,,,,,,,,,,,,,,,
tales2_dularfulr,Dularfulr,Dwarven Dark Seer,,600,Purple,5,UntoldTales2,nidavellir,2024-12-03,Cleric,Fast,nights_whisper,molten_core,resist_burn_with_health_boost_and_mana,,,,,,,,,Special Armor,1143,1182,2212,1165,1232,1274,2384,1246,1409,1457,2727,1407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tales2_dularfulr,,,,,,,,,,,,,,,,,,,,,
tales2_gandr,Gandr,Dwarven Wind Warrior,,601,Yellow,5,UntoldTales2,nidavellir,2024-12-03,Ranger,Slow,spearwand_gale,molten_core,resist_burn_with_health_boost_and_mana,,,,,,,,,Ailment Immunity,1168,1161,2193,1165,1258,1252,2364,1246,1440,1432,2705,1408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tales2_gandr,,,,,,,,,,,,,,,,,,,,,
tales2_ott,Ott,Dwarven Merry Trickster,,602,Green,5,UntoldTales2,nidavellir,2024-12-03,Monk,Fast,saga_of_protection,molten_core,resist_burn_with_health_boost_and_mana,,,,,,,,,Regen,1130,1186,2235,1165,1218,1278,2408,1246,1394,1463,2755,1408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tales2_ott,,,,,,,,,,,,,,,,,,,,,
tales2_aethslegaur,Aethslegaur,Dwarven Fire Seeker,,656,Red,5,UntoldTales2,nidavellir,2025-03-23,Fighter,Slow,mana_immolation,molten_core,resist_burn_with_health_boost_and_mana,,,,,,,,,Regen,1159,1186,2301,1184,1249,1278,2479,1267,1430,1463,2837,1432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tales2_aethslegaur,,,,,,,,,,,,,,,,,,,,,
tales2_dagr,Dagr,Dwarven Mountain Shaman,,626,Green,5,UntoldTales2,nidavellir,2025-01-26,Cleric,Average,blazing_venom,molten_core,resist_burn_with_health_boost_and_mana,,,,,,,,,Dodge,1223,1155,2125,1173,1318,1245,2291,1255,1508,1424,2621,1418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tales2_dagr,,,,,,,,,,,,,,,,,,,,,
tales2_hreidmarr,Hreidmarr,Dwarven Mountain King,,643,Purple,5,UntoldTales2,nidavellir,2025-02-23,Wizard,Slow,dwarven_kings_levy,molten_core,resist_burn_with_health_boost_and_mana,,,,,,,,,Counter[-]attack,1157,1182,2286,1180,1247,1274,2464,1263,1427,1457,2819,1427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tales2_hreidmarr,,,,,,,,,,,,,,,,,,,,,
